network_node1	network_node2
G72_Cl_6	G371_Cl_13
G72_Cl_6	G372_Cl_3
G72_Cl_6	G372_Cl_4
G72_Cl_6	G372_Cl_5
G72_Cl_6	G372_Cl_6
G72_Cl_6	G372_Cl_7
G72_Cl_6	G373_Cl_3
G72_Cl_6	G374_Cl_4
G72_Cl_6	G375_Cl_2
G72_Cl_6	G375_Cl_15
G72_Cl_6	G378_Cl_7
G72_Cl_6	G379_Cl_5
G72_Cl_6	G379_Cl_12
G72_Cl_6	G380_Cl_3
G72_Cl_6	G380_Cl_8
G72_Cl_6	G381_Cl_4
G72_Cl_6	G382_Cl_11
G72_Cl_6	G382_Cl_16
G72_Cl_6	G383_Cl_4
G72_Cl_6	G384_Cl_2
G72_Cl_6	G384_Cl_8
G72_Cl_6	G385_Cl_2
G72_Cl_6	G386_Cl_3
G72_Cl_6	G386_Cl_10
G72_Cl_6	G387_Cl_3
G72_Cl_6	G387_Cl_4
G72_Cl_6	G387_Cl_8
G72_Cl_6	G388_Cl_3
G72_Cl_6	G388_Cl_4
G72_Cl_6	G388_Cl_6
G72_Cl_6	G389_Cl_2
G72_Cl_6	G389_Cl_4
G72_Cl_6	G389_Cl_5
G72_Cl_6	G390_Cl_4
G72_Cl_6	G390_Cl_7
G72_Cl_6	G390_Cl_11
G72_Cl_6	G390_Cl_12
G72_Cl_6	G391_Cl_2
G72_Cl_6	G393_Cl_4
G72_Cl_6	G393_Cl_7
G72_Cl_6	G394_Cl_5
G72_Cl_6	G395_Cl_2
G72_Cl_6	G395_Cl_5
G72_Cl_6	G396_Cl_5
G72_Cl_6	G397_Cl_2
G72_Cl_6	G397_Cl_4
G72_Cl_6	G398_Cl_8
G72_Cl_6	G401_Cl_12
G72_Cl_6	G406_Cl_4
G72_Cl_6	G407_Cl_10
G72_Cl_6	G408_Cl_4
G72_Cl_6	G408_Cl_7
G72_Cl_6	G409_Cl_3
G72_Cl_6	G414_Cl_4
G72_Cl_6	G420_Cl_6
G72_Cl_6	G420_Cl_13
G72_Cl_6	G422_Cl_7
G72_Cl_6	G423_Cl_3
G72_Cl_6	G423_Cl_4
G72_Cl_6	G423_Cl_7
G72_Cl_6	G423_Cl_8
G72_Cl_6	G423_Cl_11
G72_Cl_6	G423_Cl_12
G72_Cl_6	G423_Cl_13
G72_Cl_6	G423_Cl_14
G72_Cl_6	G423_Cl_15
G72_Cl_6	G425_Cl_5
G72_Cl_6	G427_Cl_3
G72_Cl_6	G427_Cl_5
G72_Cl_6	G427_Cl_7
G72_Cl_6	G427_Cl_8
G72_Cl_6	G428_Cl_2
G72_Cl_6	G428_Cl_5
G72_Cl_6	G428_Cl_8
G72_Cl_6	G428_Cl_10
G72_Cl_6	G428_Cl_11
G72_Cl_6	G429_Cl_2
G72_Cl_6	G429_Cl_5
G72_Cl_6	G429_Cl_7
G72_Cl_6	G429_Cl_9
G72_Cl_6	G429_Cl_16
G72_Cl_6	G429_Cl_17
G72_Cl_6	G430_Cl_2
G72_Cl_6	G430_Cl_5
G72_Cl_6	G430_Cl_7
G72_Cl_6	G430_Cl_9
G72_Cl_6	G430_Cl_15
G72_Cl_6	G430_Cl_16
G72_Cl_6	G431_Cl_10
G72_Cl_6	G431_Cl_12
G72_Cl_6	G432_Cl_2
G72_Cl_6	G432_Cl_6
G72_Cl_6	G432_Cl_9
G72_Cl_6	G432_Cl_10
G72_Cl_6	G432_Cl_11
G72_Cl_6	G433_Cl_2
G72_Cl_6	G433_Cl_5
G72_Cl_6	G433_Cl_6
G72_Cl_6	G433_Cl_10
G72_Cl_6	G433_Cl_11
G72_Cl_6	G433_Cl_13
G72_Cl_6	G434_Cl_4
G72_Cl_6	G434_Cl_6
G72_Cl_6	G434_Cl_7
G72_Cl_6	G434_Cl_8
G72_Cl_6	G434_Cl_9
G72_Cl_6	G434_Cl_11
G72_Cl_6	G434_Cl_12
G72_Cl_6	G434_Cl_13
G72_Cl_6	G434_Cl_15
G72_Cl_6	G434_Cl_17
G72_Cl_6	G434_Cl_18
G72_Cl_6	G435_Cl_3
G72_Cl_6	G435_Cl_9
G72_Cl_6	G435_Cl_10
G72_Cl_6	G435_Cl_11
G72_Cl_6	G436_Cl_3
G72_Cl_6	G436_Cl_4
G72_Cl_6	G436_Cl_8
G72_Cl_6	G436_Cl_10
G72_Cl_6	G436_Cl_12
G72_Cl_6	G437_Cl_3
G72_Cl_6	G437_Cl_4
G72_Cl_6	G437_Cl_5
G72_Cl_6	G437_Cl_9
G72_Cl_6	G438_Cl_2
G72_Cl_6	G438_Cl_6
G72_Cl_6	G438_Cl_8
G72_Cl_6	G438_Cl_9
G72_Cl_6	G438_Cl_10
G72_Cl_6	G438_Cl_12
G72_Cl_6	G438_Cl_13
G72_Cl_6	G439_Cl_3
G72_Cl_6	G439_Cl_9
G72_Cl_6	G439_Cl_10
G72_Cl_6	G439_Cl_12
G72_Cl_6	G440_Cl_3
G72_Cl_6	G440_Cl_8
G72_Cl_6	G440_Cl_9
G72_Cl_6	G441_Cl_4
G72_Cl_6	G441_Cl_9
G72_Cl_6	G441_Cl_10
G72_Cl_6	G441_Cl_12
G72_Cl_6	G441_Cl_14
G72_Cl_6	G442_Cl_2
G72_Cl_6	G442_Cl_3
G72_Cl_6	G442_Cl_9
G72_Cl_6	G442_Cl_10
G72_Cl_6	G442_Cl_14
G72_Cl_6	G443_Cl_3
G72_Cl_6	G443_Cl_5
G72_Cl_6	G443_Cl_7
G72_Cl_6	G444_Cl_3
G72_Cl_6	G444_Cl_6
G72_Cl_6	G444_Cl_7
G72_Cl_6	G445_Cl_3
G72_Cl_6	G445_Cl_5
G72_Cl_6	G445_Cl_7
G72_Cl_6	G445_Cl_8
G72_Cl_6	G446_Cl_3
G72_Cl_6	G446_Cl_5
G72_Cl_6	G446_Cl_6
G72_Cl_6	G446_Cl_7
G72_Cl_6	G447_Cl_3
G72_Cl_6	G447_Cl_4
G72_Cl_6	G447_Cl_5
G72_Cl_6	G447_Cl_8
G72_Cl_6	G448_Cl_3
G72_Cl_6	G448_Cl_8
G72_Cl_6	G448_Cl_10
G72_Cl_6	G448_Cl_11
G72_Cl_6	G453_Cl_4
G72_Cl_6	G455_Cl_10
G72_Cl_6	G461_Cl_3
G72_Cl_6	G461_Cl_4
G72_Cl_6	G462_Cl_5
G72_Cl_6	G463_Cl_3
G72_Cl_6	G463_Cl_6
G72_Cl_6	G469_Cl_2
G72_Cl_6	G470_Cl_5
G72_Cl_6	G472_Cl_2
G72_Cl_6	G472_Cl_3
G72_Cl_6	G473_Cl_2
G72_Cl_6	G474_Cl_6
G72_Cl_6	G474_Cl_7
G72_Cl_6	G475_Cl_5
G72_Cl_6	G475_Cl_6
G72_Cl_6	G476_Cl_5
G72_Cl_6	G476_Cl_6
G72_Cl_6	G477_Cl_2
G72_Cl_6	G478_Cl_2
G72_Cl_6	G478_Cl_4
G72_Cl_6	G478_Cl_6
G72_Cl_6	G478_Cl_7
G72_Cl_6	G478_Cl_9
G72_Cl_6	G479_Cl_2
G72_Cl_6	G479_Cl_4
G72_Cl_6	G479_Cl_6
G72_Cl_6	G479_Cl_8
G72_Cl_6	G480_Cl_3
G72_Cl_6	G480_Cl_6
G72_Cl_6	G480_Cl_9
G72_Cl_6	G481_Cl_5
G72_Cl_6	G482_Cl_5
G72_Cl_6	G482_Cl_6
G72_Cl_6	G483_Cl_2
G72_Cl_6	G483_Cl_7
G72_Cl_6	G484_Cl_4
G72_Cl_6	G485_Cl_5
G72_Cl_6	G485_Cl_6
G72_Cl_6	G485_Cl_7
G72_Cl_6	G485_Cl_9
G72_Cl_6	G486_Cl_6
G72_Cl_6	G486_Cl_7
G72_Cl_6	G487_Cl_5
G72_Cl_6	G487_Cl_6
G72_Cl_6	G488_Cl_5
G72_Cl_6	G488_Cl_6
G72_Cl_6	G489_Cl_5
G72_Cl_6	G489_Cl_7
G72_Cl_6	G490_Cl_5
G72_Cl_6	G491_Cl_5
G72_Cl_6	G492_Cl_6
G72_Cl_6	G493_Cl_2
G72_Cl_6	G493_Cl_4
G72_Cl_6	G493_Cl_8
G72_Cl_6	G493_Cl_10
G72_Cl_6	G493_Cl_11
G72_Cl_6	G493_Cl_12
G72_Cl_6	G494_Cl_2
G72_Cl_6	G494_Cl_5
G72_Cl_6	G494_Cl_6
G72_Cl_6	G494_Cl_9
G72_Cl_6	G495_Cl_5
G72_Cl_6	G495_Cl_6
G72_Cl_6	G495_Cl_7
G72_Cl_6	G495_Cl_9
G72_Cl_6	G496_Cl_3
G72_Cl_6	G496_Cl_5
G72_Cl_6	G497_Cl_4
G72_Cl_6	G497_Cl_8
G72_Cl_6	G498_Cl_3
G72_Cl_6	G498_Cl_6
G72_Cl_6	G500_Cl_12
G72_Cl_6	G502_Cl_4
G72_Cl_6	G502_Cl_6
G72_Cl_6	G503_Cl_4
G72_Cl_6	G503_Cl_5
G72_Cl_6	G504_Cl_3
G72_Cl_6	G504_Cl_8
G72_Cl_6	G504_Cl_10
G72_Cl_6	G506_Cl_2
G72_Cl_6	G506_Cl_4
G72_Cl_6	G506_Cl_6
G72_Cl_6	G506_Cl_8
G72_Cl_6	G507_Cl_2
G72_Cl_6	G507_Cl_3
G72_Cl_6	G507_Cl_6
G72_Cl_6	G507_Cl_10
G72_Cl_6	G508_Cl_2
G72_Cl_6	G508_Cl_5
G72_Cl_6	G508_Cl_6
G72_Cl_6	G508_Cl_10
G72_Cl_6	G509_Cl_2
G72_Cl_6	G510_Cl_4
G72_Cl_6	G511_Cl_3
G72_Cl_6	G511_Cl_8
G72_Cl_6	G512_Cl_2
G72_Cl_6	G513_Cl_2
G72_Cl_6	G513_Cl_6
G72_Cl_6	G513_Cl_8
G72_Cl_6	G513_Cl_9
G72_Cl_6	G513_Cl_11
G72_Cl_6	G513_Cl_14
G72_Cl_6	G514_Cl_3
G72_Cl_6	G514_Cl_4
G72_Cl_6	G514_Cl_7
G72_Cl_6	G515_Cl_2
G72_Cl_6	G516_Cl_3
G72_Cl_6	G516_Cl_4
G72_Cl_6	G516_Cl_5
G72_Cl_6	G516_Cl_6
G72_Cl_6	G516_Cl_7
G72_Cl_6	G516_Cl_9
G72_Cl_6	G517_Cl_2
G72_Cl_6	G517_Cl_9
G72_Cl_6	G518_Cl_2
G72_Cl_6	G518_Cl_3
G72_Cl_6	G518_Cl_4
G72_Cl_6	G518_Cl_5
G72_Cl_6	G518_Cl_7
G72_Cl_6	G519_Cl_14
G72_Cl_6	G520_Cl_5
G72_Cl_6	G521_Cl_4
G72_Cl_6	G522_Cl_2
G72_Cl_6	G522_Cl_3
G72_Cl_6	G523_Cl_3
G72_Cl_6	G524_Cl_5
G72_Cl_6	G525_Cl_2
G72_Cl_6	G527_Cl_5
G72_Cl_6	G531_Cl_2
G72_Cl_6	G531_Cl_5
G72_Cl_6	G531_Cl_6
G72_Cl_6	G531_Cl_7
G72_Cl_6	G531_Cl_9
G72_Cl_6	G531_Cl_10
G72_Cl_6	G533_Cl_2
G72_Cl_6	G533_Cl_3
G72_Cl_6	G533_Cl_4
G72_Cl_6	G533_Cl_5
G72_Cl_6	G533_Cl_6
G72_Cl_6	G533_Cl_7
G72_Cl_6	G533_Cl_8
G72_Cl_6	G533_Cl_10
G72_Cl_6	G534_Cl_4
G72_Cl_6	G534_Cl_5
G72_Cl_6	G535_Cl_3
G72_Cl_6	G535_Cl_6
G72_Cl_6	G535_Cl_7
G72_Cl_6	G535_Cl_8
G72_Cl_6	G535_Cl_9
G72_Cl_6	G535_Cl_14
G72_Cl_6	G535_Cl_16
G72_Cl_6	G535_Cl_20
G72_Cl_6	G536_Cl_2
G72_Cl_6	G536_Cl_3
G72_Cl_6	G537_Cl_3
G72_Cl_6	G539_Cl_5
G72_Cl_6	G540_Cl_2
G72_Cl_6	G540_Cl_5
G72_Cl_6	G540_Cl_6
G72_Cl_6	G540_Cl_7
G72_Cl_6	G540_Cl_8
G72_Cl_6	G541_Cl_3
G72_Cl_6	G541_Cl_4
G72_Cl_6	G541_Cl_6
G72_Cl_6	G542_Cl_3
G72_Cl_6	G542_Cl_7
G72_Cl_6	G543_Cl_4
G72_Cl_6	G543_Cl_5
G72_Cl_6	G543_Cl_7
G72_Cl_6	G544_Cl_3
G72_Cl_6	G544_Cl_4
G72_Cl_6	G544_Cl_8
G72_Cl_6	G544_Cl_9
G72_Cl_6	G545_Cl_3
G72_Cl_6	G545_Cl_4
G72_Cl_6	G545_Cl_7
G72_Cl_6	G548_Cl_3
G72_Cl_6	G549_Cl_3
G72_Cl_6	G549_Cl_4
G72_Cl_6	G549_Cl_5
G72_Cl_6	G550_Cl_5
G72_Cl_6	G551_Cl_5
G72_Cl_6	G552_Cl_4
G72_Cl_6	G554_Cl_3
G72_Cl_6	G555_Cl_3
G72_Cl_6	G557_Cl_16
G72_Cl_6	G557_Cl_18
G72_Cl_6	G558_Cl_9
G72_Cl_6	G558_Cl_12
G72_Cl_6	G558_Cl_15
G72_Cl_6	G558_Cl_22
G72_Cl_6	G559_Cl_4
G72_Cl_6	G559_Cl_5
G72_Cl_6	G559_Cl_8
G72_Cl_6	G559_Cl_9
G72_Cl_6	G559_Cl_11
G72_Cl_6	G560_Cl_10
G72_Cl_6	G560_Cl_15
G72_Cl_6	G561_Cl_11
G72_Cl_6	G562_Cl_8
G72_Cl_6	G562_Cl_13
G72_Cl_6	G563_Cl_2
G72_Cl_6	G563_Cl_4
G72_Cl_6	G563_Cl_6
G72_Cl_6	G563_Cl_7
G72_Cl_6	G563_Cl_8
G72_Cl_6	G563_Cl_9
G72_Cl_6	G563_Cl_12
G72_Cl_6	G564_Cl_7
G72_Cl_6	G564_Cl_9
G72_Cl_6	G564_Cl_10
G72_Cl_6	G564_Cl_12
G72_Cl_6	G565_Cl_12
G72_Cl_6	G566_Cl_7
G72_Cl_6	G566_Cl_10
G72_Cl_6	G566_Cl_11
G72_Cl_6	G566_Cl_13
G72_Cl_6	G567_Cl_9
G72_Cl_6	G567_Cl_10
G72_Cl_6	G567_Cl_12
G72_Cl_6	G567_Cl_15
G72_Cl_6	G567_Cl_16
G72_Cl_6	G568_Cl_2
G72_Cl_6	G568_Cl_4
G72_Cl_6	G568_Cl_6
G72_Cl_6	G569_Cl_7
G72_Cl_6	G569_Cl_10
G72_Cl_6	G576_Cl_4
G72_Cl_6	G576_Cl_5
G72_Cl_6	G576_Cl_9
G72_Cl_6	G578_Cl_3
G72_Cl_6	G579_Cl_3
G72_Cl_6	G579_Cl_4
G72_Cl_6	G579_Cl_5
G72_Cl_6	G579_Cl_7
G72_Cl_6	G582_Cl_2
G72_Cl_6	G582_Cl_4
G72_Cl_6	G582_Cl_8
G72_Cl_6	G583_Cl_5
G72_Cl_6	G583_Cl_7
G72_Cl_6	G583_Cl_8
G72_Cl_6	G584_Cl_3
G72_Cl_6	G584_Cl_9
G72_Cl_6	G584_Cl_10
G72_Cl_6	G585_Cl_3
G72_Cl_6	G585_Cl_6
G72_Cl_6	G585_Cl_9
G72_Cl_6	G585_Cl_10
G72_Cl_6	G585_Cl_11
G72_Cl_6	G586_Cl_3
G72_Cl_6	G586_Cl_6
G72_Cl_6	G586_Cl_7
G72_Cl_6	G586_Cl_8
G72_Cl_6	G586_Cl_11
G72_Cl_6	G588_Cl_15
G72_Cl_6	G597_Cl_2
G72_Cl_6	G597_Cl_9
G72_Cl_6	G597_Cl_12
G72_Cl_6	G598_Cl_4
G72_Cl_6	G598_Cl_7
G72_Cl_6	G598_Cl_8
G72_Cl_6	G598_Cl_10
G72_Cl_6	G599_Cl_4
G72_Cl_6	G599_Cl_6
G72_Cl_6	G599_Cl_8
G72_Cl_6	G599_Cl_10
G72_Cl_6	G599_Cl_12
G72_Cl_6	G600_Cl_4
G72_Cl_6	G601_Cl_2
G72_Cl_6	G601_Cl_3
G72_Cl_6	G601_Cl_8
G72_Cl_6	G601_Cl_12
G72_Cl_6	G602_Cl_3
G72_Cl_6	G602_Cl_4
G72_Cl_6	G602_Cl_7
G72_Cl_6	G602_Cl_10
G72_Cl_6	G602_Cl_11
G72_Cl_6	G603_Cl_2
G72_Cl_6	G603_Cl_8
G72_Cl_6	G603_Cl_11
G72_Cl_6	G603_Cl_12
G72_Cl_6	G603_Cl_13
G72_Cl_6	G603_Cl_14
G72_Cl_6	G604_Cl_6
G72_Cl_6	G605_Cl_5
G72_Cl_6	G608_Cl_2
G72_Cl_6	G608_Cl_4
G72_Cl_6	G608_Cl_5
G72_Cl_6	G608_Cl_7
G72_Cl_6	G609_Cl_3
G72_Cl_6	G610_Cl_6
G72_Cl_6	G610_Cl_10
G72_Cl_6	G611_Cl_6
G72_Cl_6	G612_Cl_7
G72_Cl_6	G612_Cl_8
G72_Cl_6	G614_Cl_8
G72_Cl_6	G615_Cl_4
G72_Cl_6	G616_Cl_3
G72_Cl_6	G617_Cl_4
G72_Cl_6	G617_Cl_5
G72_Cl_6	G618_Cl_2
G72_Cl_6	G618_Cl_3
G72_Cl_6	G618_Cl_4
G72_Cl_6	G619_Cl_2
G72_Cl_6	G619_Cl_3
G72_Cl_6	G619_Cl_5
G72_Cl_6	G621_Cl_3
G72_Cl_6	G621_Cl_4
G72_Cl_6	G621_Cl_7
G72_Cl_6	G621_Cl_8
G72_Cl_6	G621_Cl_16
G72_Cl_6	G622_Cl_4
G72_Cl_6	G622_Cl_7
G72_Cl_6	G622_Cl_8
G72_Cl_6	G622_Cl_12
G72_Cl_6	G622_Cl_16
G72_Cl_6	G623_Cl_3
G72_Cl_6	G623_Cl_4
G72_Cl_6	G623_Cl_5
G72_Cl_6	G623_Cl_6
G72_Cl_6	G623_Cl_8
G72_Cl_6	G623_Cl_9
G72_Cl_6	G626_Cl_2
G72_Cl_6	G627_Cl_7
G72_Cl_6	G629_Cl_3
G72_Cl_6	G629_Cl_6
G72_Cl_6	G629_Cl_8
G72_Cl_6	G630_Cl_3
G72_Cl_6	G630_Cl_5
G72_Cl_6	G630_Cl_6
G72_Cl_6	G630_Cl_7
G72_Cl_6	G630_Cl_9
G72_Cl_6	G630_Cl_11
G72_Cl_6	G630_Cl_14
G72_Cl_6	G630_Cl_15
G72_Cl_6	G632_Cl_6
G72_Cl_6	G634_Cl_3
G72_Cl_6	G636_Cl_4
G72_Cl_6	G637_Cl_2
G72_Cl_6	G638_Cl_2
G72_Cl_6	G653_Cl_8
G72_Cl_6	G655_Cl_3
G72_Cl_6	G655_Cl_13
G72_Cl_6	G656_Cl_3
G72_Cl_6	G656_Cl_5
G72_Cl_6	G656_Cl_8
G72_Cl_6	G656_Cl_9
G72_Cl_6	G656_Cl_10
G72_Cl_6	G656_Cl_13
G72_Cl_6	G656_Cl_16
G72_Cl_6	G657_Cl_7
G72_Cl_6	G658_Cl_4
G72_Cl_6	G658_Cl_5
G72_Cl_6	G658_Cl_6
G72_Cl_6	G658_Cl_7
G72_Cl_6	G658_Cl_8
G72_Cl_6	G658_Cl_13
G72_Cl_6	G659_Cl_3
G72_Cl_6	G659_Cl_5
G72_Cl_6	G659_Cl_7
G72_Cl_6	G659_Cl_8
G72_Cl_6	G659_Cl_11
G72_Cl_6	G660_Cl_2
G72_Cl_6	G660_Cl_10
G72_Cl_6	G661_Cl_3
G72_Cl_6	G662_Cl_5
G72_Cl_6	G662_Cl_7
G72_Cl_6	G662_Cl_8
G72_Cl_6	G662_Cl_9
G72_Cl_6	G663_Cl_5
G72_Cl_6	G663_Cl_6
G72_Cl_6	G663_Cl_7
G72_Cl_6	G666_Cl_8
G72_Cl_6	G667_Cl_2
G72_Cl_6	G669_Cl_8
G72_Cl_6	G670_Cl_3
G72_Cl_6	G670_Cl_4
G72_Cl_6	G671_Cl_5
G72_Cl_6	G672_Cl_3
G72_Cl_6	G672_Cl_4
G72_Cl_6	G672_Cl_5
G72_Cl_6	G673_Cl_3
G72_Cl_6	G673_Cl_4
G72_Cl_6	G673_Cl_7
G72_Cl_6	G673_Cl_9
G72_Cl_6	G673_Cl_12
G72_Cl_6	G674_Cl_3
G72_Cl_6	G674_Cl_4
G72_Cl_6	G674_Cl_7
G72_Cl_6	G674_Cl_9
G72_Cl_6	G674_Cl_11
G72_Cl_6	G675_Cl_3
G72_Cl_6	G675_Cl_5
G72_Cl_6	G675_Cl_7
G72_Cl_6	G675_Cl_8
G72_Cl_6	G675_Cl_10
G72_Cl_6	G676_Cl_3
G72_Cl_6	G676_Cl_7
G72_Cl_6	G676_Cl_11
G72_Cl_6	G677_Cl_5
G72_Cl_6	G677_Cl_8
G72_Cl_6	G677_Cl_11
G72_Cl_6	G677_Cl_14
G72_Cl_6	G678_Cl_3
G72_Cl_6	G678_Cl_4
G72_Cl_6	G678_Cl_5
G72_Cl_6	G678_Cl_6
G72_Cl_6	G678_Cl_7
G72_Cl_6	G678_Cl_8
G72_Cl_6	G678_Cl_9
G72_Cl_6	G679_Cl_3
G72_Cl_6	G680_Cl_7
G72_Cl_6	G681_Cl_3
G72_Cl_6	G681_Cl_4
G72_Cl_6	G682_Cl_3
G72_Cl_6	G682_Cl_5
G72_Cl_6	G682_Cl_7
G72_Cl_6	G682_Cl_9
G72_Cl_6	G683_Cl_6
G72_Cl_6	G684_Cl_4
G72_Cl_6	G686_Cl_3
G72_Cl_6	G686_Cl_4
G72_Cl_6	G687_Cl_4
G72_Cl_6	G687_Cl_6
G72_Cl_6	G688_Cl_2
G72_Cl_6	G688_Cl_3
G72_Cl_6	G688_Cl_7
G72_Cl_6	G688_Cl_8
G72_Cl_6	G688_Cl_9
G72_Cl_6	G688_Cl_12
G72_Cl_6	G688_Cl_13
G72_Cl_6	G689_Cl_2
G72_Cl_6	G689_Cl_5
G72_Cl_6	G689_Cl_6
G72_Cl_6	G689_Cl_7
G72_Cl_6	G689_Cl_8
G72_Cl_6	G689_Cl_10
G72_Cl_6	G690_Cl_3
G72_Cl_6	G690_Cl_4
G72_Cl_6	G691_Cl_5
G72_Cl_6	G693_Cl_10
G72_Cl_6	G694_Cl_2
G72_Cl_6	G694_Cl_9
G72_Cl_6	G694_Cl_13
G72_Cl_6	G694_Cl_15
G72_Cl_6	G694_Cl_16
G72_Cl_6	G695_Cl_5
G72_Cl_6	G696_Cl_2
G72_Cl_6	G696_Cl_8
G72_Cl_6	G697_Cl_3
G72_Cl_6	G698_Cl_5
G72_Cl_6	G701_Cl_3
G72_Cl_6	G701_Cl_6
G72_Cl_6	G701_Cl_8
G72_Cl_6	G701_Cl_9
G72_Cl_6	G701_Cl_13
G72_Cl_6	G702_Cl_3
G72_Cl_6	G702_Cl_4
G72_Cl_6	G702_Cl_7
G72_Cl_6	G702_Cl_9
G72_Cl_6	G702_Cl_11
G72_Cl_6	G703_Cl_3
G72_Cl_6	G703_Cl_4
G72_Cl_6	G703_Cl_7
G72_Cl_6	G703_Cl_9
G72_Cl_6	G703_Cl_12
G72_Cl_6	G705_Cl_2
G72_Cl_6	G705_Cl_7
G72_Cl_6	G706_Cl_2
G72_Cl_6	G706_Cl_3
G72_Cl_6	G706_Cl_5
G72_Cl_6	G706_Cl_6
G72_Cl_6	G709_Cl_3
G72_Cl_6	G709_Cl_5
G72_Cl_6	G709_Cl_7
G72_Cl_6	G709_Cl_8
G72_Cl_6	G710_Cl_5
G72_Cl_6	G710_Cl_6
G72_Cl_6	G710_Cl_7
G72_Cl_6	G710_Cl_8
G72_Cl_6	G710_Cl_9
G72_Cl_6	G712_Cl_6
G72_Cl_6	G712_Cl_13
G72_Cl_6	G712_Cl_15
G72_Cl_6	G752_Cl_2
G72_Cl_6	G752_Cl_10
G72_Cl_6	G753_Cl_3
G72_Cl_6	G753_Cl_9
G72_Cl_6	G753_Cl_10
G72_Cl_6	G755_Cl_2
G72_Cl_6	G756_Cl_5
G72_Cl_6	G756_Cl_7
G72_Cl_6	G756_Cl_9
G72_Cl_6	G756_Cl_10
G72_Cl_6	G757_Cl_2
G72_Cl_6	G757_Cl_4
G72_Cl_6	G757_Cl_5
G72_Cl_6	G757_Cl_6
G72_Cl_6	G758_Cl_5
G72_Cl_6	G762_Cl_2
G72_Cl_6	G762_Cl_8
G72_Cl_6	G763_Cl_3
G72_Cl_6	G763_Cl_5
G72_Cl_6	G763_Cl_6
G72_Cl_6	G763_Cl_9
G72_Cl_6	G764_Cl_3
G72_Cl_6	G764_Cl_4
G72_Cl_6	G764_Cl_6
G72_Cl_6	G764_Cl_7
G72_Cl_6	G765_Cl_2
G72_Cl_6	G765_Cl_3
G72_Cl_6	G765_Cl_4
G72_Cl_6	G765_Cl_5
G72_Cl_6	G765_Cl_7
G72_Cl_6	G766_Cl_3
G72_Cl_6	G766_Cl_5
G72_Cl_6	G766_Cl_6
G72_Cl_6	G766_Cl_7
G72_Cl_6	G766_Cl_11
G72_Cl_6	G768_Cl_8
G72_Cl_6	G770_Cl_4
G73_Cl_2	G74_Cl_2
G73_Cl_2	G74_Cl_6
G73_Cl_2	G89_Cl_8
G73_Cl_2	G91_Cl_12
G73_Cl_2	G109_Cl_2
G73_Cl_2	G110_Cl_6
G73_Cl_2	G126_Cl_4
G73_Cl_2	G174_Cl_5
G73_Cl_2	G178_Cl_11
G73_Cl_2	G192_Cl_3
G73_Cl_2	G247_Cl_7
G73_Cl_2	G260_Cl_7
G73_Cl_2	G285_Cl_4
G73_Cl_2	G287_Cl_3
G73_Cl_2	G329_Cl_6
G73_Cl_2	G333_Cl_8
G73_Cl_2	G356_Cl_6
G73_Cl_2	G361_Cl_5
G73_Cl_2	G386_Cl_10
G73_Cl_2	G395_Cl_2
G73_Cl_2	G398_Cl_8
G73_Cl_2	G406_Cl_4
G73_Cl_2	G409_Cl_3
G73_Cl_2	G455_Cl_10
G73_Cl_2	G463_Cl_3
G73_Cl_2	G500_Cl_12
G73_Cl_2	G539_Cl_5
G73_Cl_2	G554_Cl_3
G73_Cl_2	G556_Cl_2
G73_Cl_2	G578_Cl_3
G73_Cl_2	G604_Cl_2
G73_Cl_2	G604_Cl_6
G73_Cl_2	G610_Cl_14
G73_Cl_2	G611_Cl_6
G73_Cl_2	G612_Cl_7
G73_Cl_2	G632_Cl_3
G73_Cl_2	G653_Cl_8
G73_Cl_2	G674_Cl_11
G73_Cl_2	G683_Cl_6
G73_Cl_2	G697_Cl_3
G73_Cl_2	G698_Cl_2
G73_Cl_2	G698_Cl_5
G73_Cl_2	G700_Cl_2
G73_Cl_2	G702_Cl_11
G73_Cl_2	G756_Cl_4
G73_Cl_2	G768_Cl_8
G73_Cl_6	G91_Cl_4
G73_Cl_6	G109_Cl_2
G73_Cl_6	G110_Cl_4
G73_Cl_6	G158_Cl_6
G73_Cl_6	G298_Cl_8
G73_Cl_6	G334_Cl_9
G73_Cl_6	G349_Cl_13
G73_Cl_6	G404_Cl_6
G73_Cl_6	G455_Cl_4
G73_Cl_6	G463_Cl_3
G73_Cl_6	G550_Cl_10
G73_Cl_6	G578_Cl_6
G73_Cl_6	G604_Cl_7
G73_Cl_6	G610_Cl_8
G73_Cl_6	G632_Cl_7
G73_Cl_6	G700_Cl_2
G74_Cl_2	G89_Cl_8
G74_Cl_2	G91_Cl_12
G74_Cl_2	G109_Cl_2
G74_Cl_2	G110_Cl_6
G74_Cl_2	G126_Cl_4
G74_Cl_2	G174_Cl_5
G74_Cl_2	G192_Cl_3
G74_Cl_2	G247_Cl_7
G74_Cl_2	G260_Cl_7
G74_Cl_2	G285_Cl_4
G74_Cl_2	G287_Cl_3
G74_Cl_2	G328_Cl_4
G74_Cl_2	G333_Cl_8
G74_Cl_2	G361_Cl_5
G74_Cl_2	G395_Cl_2
G74_Cl_2	G398_Cl_8
G74_Cl_2	G406_Cl_4
G74_Cl_2	G455_Cl_10
G74_Cl_2	G463_Cl_3
G74_Cl_2	G500_Cl_12
G74_Cl_2	G604_Cl_2
G74_Cl_2	G610_Cl_14
